time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
22.2,2.299999952316284,2.723868748072776,-3.0892327760299634,0.013803695596843206,-3.040296488130051,7.5044591426849365,1.2049622251394563,0.25,579.8930183417687,2.297246527607419,-0.11250854212265383
22.4,2.299999952316284,2.764434321080417,-3.07177948351002,0.01309538682297259,-3.041603923623592,8.158993482589722,1.2049622251394563,0.25,574.9233181424353,2.298952882717009,-0.06939325400975659
22.6,2.0999999046325684,2.7514114700955257,-3.07177948351002,0.012307326878034746,-3.042587543622162,8.434665441513062,1.2049622251394563,0.25,543.3325637598027,2.099105190391111,-0.06129436458511182
22.7,2.0,2.802851526467296,-2.9670597283903604,0.013055151086754093,-3.043680813878615,8.815202474594116,1.2049622251394563,0.25,604.8587739737123,1.9941320808785887,0.15309227286453755
22.9,2.0,2.8344734674962444,-2.91469985083053,0.016286739827941616,-3.0458010104831166,9.472214460372982,1.2049622251394563,0.25,564.2417269365469,1.9828370893915601,0.2614518635106775
23.0,1.7000000476837158,2.8256296480720215,-2.8448866807507573,0.012397429503296161,-3.045762772713711,10.03825831413269,1.2049622251394563,0.25,595.2738127294322,1.665816700264247,0.3391974104343546
23.11,1.7000000476837158,2.862423706595468,-2.7401669256310974,0.011570587354558797,-3.0452672181288474,10.401072263717651,1.2049622251394563,0.25,539.1732033505104,1.6214886575321361,0.5106610378903673
23.3,1.6000000238418581,2.873188252185624,-2.600540585471551,0.012877491213314676,-3.0443009807265953,11.044920682907104,1.2049622251394563,0.25,562.3569932852589,1.4450297325817785,0.6869418812742316
23.4,1.7000000476837158,2.861106175234828,-2.5830872929516078,0.01235484040602655,-3.0439300378156453,11.33167815208435,1.2049622251394563,0.25,566.2876440814907,1.5226527181655827,0.7559952790775869
23.62,2.0999999046325684,2.9226176926656477,-2.2689280275926285,0.01593162895041174,-3.0427713310853615,12.021821737289429,1.2049622251394563,0.25,608.9248922300719,1.5019827534736163,1.4676673355105405
23.8,1.8999999761581419,2.9334926299972235,-2.2863813201125716,0.02037891804061723,-3.0430461598252436,12.314553022384644,1.2049622251394563,0.25,590.7264780671611,1.3815462960946825,1.3043503138145072
23.9,1.8999999761581419,2.966140103796816,-2.321287905152458,0.02485636637255355,-3.04520560412128,12.970426321029663,1.2049622251394563,0.25,574.8827567382251,1.423511703801116,1.2584173944054424
24.0,1.8999999761581419,2.956534738214181,-2.3736477827122884,0.02488729755668338,-3.0456242853535715,13.266481161117554,1.2049622251394563,0.25,528.5881611994009,1.4869262162456105,1.1828145826132055
24.2,2.0,2.9084982852187022,-3.368485456349056,0.026256338636460937,-3.0443271905546068,13.888611555099544,1.2049622251394563,0.25,609.4685111563596,1.8958383275944217,-0.6370220056041913
24.3,2.0,2.9331098763134063,-4.1887902047863905,0.025702055509987814,-3.0439086129867414,14.231525182723999,1.2049622251394563,0.25,568.6987767223765,0.8263079362712198,-1.8213223752140086
