time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
21.9,3.2000000476837163,2.1972325941286943,-2.2863813201125716,0.012165521189813532,-3.044229174949151,7.018311500549316,1.2209053814503565,0.5,572.8615919207368,2.3242144024132196,2.1995517081420815
22.0,3.0999999046325684,2.207654969729837,-2.2689280275926285,0.009094529705392164,-3.0493263947105715,7.373923301696777,1.2209053814503565,0.5,572.8260579836569,2.202963218694163,2.1810438935983356
22.2,3.0,2.143723224832424,-2.2689280275926285,0.007501238908606902,-3.0581377376375682,7.809205532073975,1.2209053814503565,0.5,565.5803916469412,2.1132194425600823,2.1293904262924768
22.4,2.900000095367432,2.1751187175161126,-2.2689280275926285,0.007934683861566453,-3.062206137208218,8.161105632781982,1.2209053814503565,0.5,612.2712671053886,2.0343875411990697,2.0667045955687806
22.51,2.799999952316284,2.2294291543167777,-2.2689280275926285,0.01330822237263908,-3.066309289993082,8.757085800170842,1.2209053814503565,0.5,585.4563538516778,1.9560320464695622,2.0034815612216876
22.6,2.900000095367432,2.2260238701929813,-2.2689280275926285,0.015044295630576524,-3.066246457792068,8.979784011840763,1.2209053814503565,0.5,589.9226596379158,2.026020809956858,2.0749072824473083
22.91,3.0,2.3028906923591785,-2.2689280275926285,0.006215334716628409,-3.064535401126953,9.573274135589543,1.2209053814503565,0.5,523.7082941461849,2.099553165115523,2.1428664230076007
23.0,2.900000095367432,2.286272071231462,-2.2165681500327987,0.002131941851078904,-3.062732118566712,9.802797794342041,1.2209053814503565,0.5,523.2090871946639,1.9222946960694085,2.1713552575740653
23.1,2.900000095367432,2.289841788245985,-2.1642082724729685,0.0029970644485731546,-3.0570870701728032,10.436171054840088,1.2209053814503565,0.5,550.802291294367,1.8187999884553039,2.2587534516024768
23.3,2.900000095367432,2.2350306355818685,-2.1467549799530254,0.006772758263759716,-3.0527129656981713,10.662284374237117,1.2209053814503565,0.5,577.395096287073,1.7891026051554795,2.2823480061894577
23.41,2.900000095367432,2.2332229383301367,-2.111848394913139,0.01386854256044855,-3.0478731838383086,11.214414119720516,1.2209053814503565,0.5,577.2156300731475,1.7196814109505965,2.335100939566014
23.5,2.799999952316284,2.2640928469569603,-2.0943951023931953,0.012391714401566488,-3.047971654731931,11.496271610259953,1.2209053814503565,0.5,582.4222361131251,1.6205563985022384,2.28337397117613
23.7,2.900000095367432,2.267795789823494,-2.076941809873252,0.01678378535682324,-3.0541465801542036,11.949758052825928,1.2209053814503565,0.5,580.60436789738,1.622091269229419,2.403917733080899
