time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
22.69,3.2999999523162837,2.9089403502496056,-3.12413936106985,0.035454409740989526,-2.161779180845218,7.113782286643982,1.1688113415850152,0.0,527.097754094928,1.8862303102069289,-2.707791517481386
22.8,3.2999999523162837,2.9074084573422714,-3.1590459461097367,0.03465972308370307,-2.1606973264825107,7.405216574668827,1.1688113415850152,0.0,544.3962915052399,1.7875807928894545,-2.77390601754641
22.99,3.400000095367432,2.8896381164365583,-3.141592653589793,0.01733289538825943,-2.159438214556599,8.075240015983582,1.1688113415850152,0.0,530.6650926654839,1.88778885111133,-2.8277648244007687
23.09,3.5,2.8796247083375954,-3.12413936106985,0.015189190028306992,-2.1603808933815616,8.363888621330148,1.1688113415850152,0.0,611.6911827693912,1.9965296312207115,-2.8746946675530065
23.29,3.400000095367432,2.929699306818573,-3.12413936106985,0.017501991840178956,-2.1647458251000615,9.038929820060673,1.1688113415850152,0.0,563.9219739545734,1.9516568034356478,-2.78406831275777
23.39,3.400000095367432,2.9465374648456715,-3.1066860685499065,0.01761395094860941,-2.167151822592526,9.332737803459054,1.1688113415850152,0.0,592.4291379726928,2.006557943572206,-2.744763353658349
23.49,3.400000095367432,3.045011215336592,-3.12413936106985,0.025074901911691278,-2.1687723704407684,10.024700999259892,1.1688113415850152,0.0,563.3363539513083,1.96285112928647,-2.7761873302710276
23.69,3.2999999523162837,3.0909783089849383,-3.1764992386296798,0.02620268858390961,-2.168021386611328,10.399122118949776,1.1688113415850152,0.0,570.2276813077333,1.7593920313621751,-2.7918702271536104
23.89,3.2000000476837163,3.0849518960302125,-3.2114058236695664,0.025234933199598922,-2.16465579773243,11.017286181449776,1.1688113415850152,0.0,563.6761535951665,1.6012400819751467,-2.770565015489081
24.0,3.2000000476837163,3.072213050839752,-3.1764992386296798,0.02545402654492217,-2.1635747189966454,11.37851417064661,1.1688113415850152,0.0,602.3027987225213,1.694022022355196,-2.7148277464604265
24.2,3.0999999046325684,3.1035377406630285,-3.1590459461097367,0.01756046189200775,-2.162277108638709,12.04820334911335,1.1688113415850152,0.0,503.43840050719155,1.6833570197272576,-2.603134370880016
24.29,3.0999999046325684,3.102398073975853,-3.1590459461097367,0.017981090554980306,-2.1616820290240537,12.358755946159306,1.1688113415850152,0.0,556.6643575281233,1.6818076495653915,-2.604135641356891
24.49,3.0,3.0871438162463303,-3.1066860685499065,0.018480191558159283,-2.159274031702078,13.01925075054163,1.1688113415850152,0.0,582.4586125006606,1.7513586856266175,-2.4357222243680017
24.59,3.0,3.089078633181607,-3.0543261909900767,0.009274723638305275,-2.1583770860298483,13.677746653556824,1.1688113415850152,0.0,516.5815706404901,1.8743341033787746,-2.3424072380590197
24.79,2.799999952316284,3.085511757632041,-2.9670597283903604,0.003031731877687327,-2.1586464223873176,13.986173510551339,1.1688113415850152,0.0,577.9245490312643,1.9338109696635375,-2.0249382377198972
24.89,2.799999952316284,3.098915066621902,-2.897246558310587,0.0028177444731337783,-2.159776249797661,14.295299410820007,1.1688113415850152,0.0,575.7281488367553,2.07248138115502,-1.882769411727569
25.1,2.700000047683716,3.142592447499448,-2.7401669256310974,0.005837717933116866,-2.160621059928951,14.95492160320282,1.1688113415850152,0.0,565.9085516049018,2.2591209282139513,-1.4786388636843693
25.19,2.5999999046325684,3.1634932686581116,-2.652900463031381,0.005358577785464067,-2.162355736144848,15.294637560844365,1.1688113415850152,0.0,552.947410581237,2.293398465247475,-1.2248767218336265
25.39,2.5999999046325684,3.1676619215573107,-2.600540585471551,0.009929158905700083,-2.166154170126472,15.928672671317997,1.1688113415850152,0.0,544.6138190738857,2.3585338640592335,-1.094220049247493
25.5,2.5999999046325684,3.1514487387415877,-2.6354471705114375,0.007078376609234302,-2.1706712744830967,16.58004748821247,1.1688113415850152,0.0,557.1708584442749,2.3241972096272385,-1.1653784084366428
25.59,2.5999999046325684,3.151555702701813,-2.7576202181510405,0.008134036945311037,-2.172301926723168,16.91444575786585,1.1688113415850152,0.0,525.7655844768015,2.167194257162364,-1.4364082135005474
25.79,2.5999999046325684,3.1322259760505666,-2.7401669256310974,0.015124291136357014,-2.1731049671494915,17.2286776304245,1.1688113415850152,0.0,555.9756920779872,2.1930552010310955,-1.3966060250907646
26.0,2.5,3.1195340573857218,-2.8623399732707004,0.01867396004423905,-2.171431436985942,17.877794146537724,1.1688113415850152,0.0,550.9671753121074,1.926668449105223,-1.593094061009103
26.09,2.5,3.1184468583742033,-2.9321531433504737,0.01410871844177568,-2.170391755281424,18.18977153301239,1.1688113415850152,0.0,523.0849881458417,1.809053572393087,-1.725492733166909
26.29,2.400000095367432,3.079905789196231,-3.0892327760299634,0.014489593376775637,-2.1660534094605146,18.83242976665491,1.1688113415850152,0.0,534.9979909576577,1.4478902730216967,-1.914057004128362
26.39,2.400000095367432,3.076812533932248,-3.12413936106985,0.011511431830381334,-2.166025349862921,19.473308444023132,1.1688113415850152,0.0,551.2402940882276,1.3801535379192196,-1.963460381452283
26.6,2.400000095367432,3.0744832012800067,-3.3335788713091694,0.013366612779202855,-2.167123938082096,19.780982851982117,1.1688113415850152,0.0,604.2703440526092,0.9441920732196396,-2.2064681703194546
26.7,2.400000095367432,3.084954251941124,-3.4557519189487724,0.0152199575989164,-2.1685595683456182,20.109367251396122,1.1688113415850152,0.0,585.0025776505572,0.6715619480713105,-2.3041278192987362
