time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
31.5,3.5,2.7147989851051415,-0.2792526803190927,0.011657449488873263,-1.506070491970622,7.292840540409031,1.1957552599363683,0.0,581.7790024608838,1.1803232232704253,3.2949714852496848
31.6,3.5,2.7222544011056264,-0.3141592653589793,0.010776952028262793,-1.5147026885161112,7.984802305698338,1.1957552599363683,0.0,624.0635739143363,1.2664792328133156,3.2628255167649702
31.8,3.5999999046325684,2.7278307610523607,-0.4363323129985824,0.016688561715806308,-1.5176397106444668,8.2576642632485,1.1957552599363683,0.0,628.996776097225,1.6926295668059255,3.177263675386241
31.9,3.7000000476837163,2.7950428835092613,-0.5061454830783556,0.03616639939689897,-1.5194825067842321,8.906864702701569,1.1957552599363683,0.0,577.1117758831679,1.957417934434166,3.139827285507116
32.1,3.7999999523162837,2.79507030724614,-0.6283185307179586,0.0440871486993033,-1.5195316630369415,9.187511026859227,1.1957552599363683,0.0,598.5530843614323,2.388181686688172,2.9557719582151454
32.3,3.900000095367432,2.8242558365393378,-0.6632251157578453,0.038814897714904,-1.5177852433138026,9.816669046878815,1.1957552599363683,0.0,600.8492552805183,2.5605464712781316,2.9417006156798293
32.4,4.0,2.8215350484174504,-0.6108652381980153,0.025018404526359703,-1.515745795888839,10.099578440189362,1.1957552599363683,0.0,592.2545308904664,2.471118031854341,3.145405486204335
32.5,4.0,2.8457848280570968,-0.5759586531581288,0.004466128647291365,-1.510674870149741,10.727952539920807,1.1957552599363683,0.0,581.6791988443583,2.3761869360280117,3.2177221205458078
32.7,3.900000095367432,2.8772619479584773,-0.4363323129985824,0.008881927017225498,-1.5059106269649933,11.352926790714207,1.1957552599363683,0.0,607.5813062897214,1.8739269949953634,3.4202921456059316
32.8,3.900000095367432,2.901280899688277,-0.4363323129985824,0.021348603502755442,-1.504146481708036,11.642277300357819,1.1957552599363683,0.0,611.069689997221,1.879957968006661,3.416980945570848
33.0,3.7999999523162837,2.905856430163285,-0.3839724354387525,0.035533307754406766,-1.5044325748310399,11.968307077884674,1.1957552599363683,0.0,582.5901570088608,1.6540192475361455,3.421143078911451
33.2,3.7999999523162837,2.8711543572545843,-0.3839724354387525,0.03462810490468495,-1.50624056919489,12.592023432254734,1.1957552599363683,0.0,611.2525577498454,1.6478311401370087,3.424127943170133
33.3,3.900000095367432,2.872919467907028,-0.4363323129985824,0.017408688781436466,-1.5077953775786734,13.164786875248012,1.1957552599363683,0.0,602.9488475448236,1.8674772727312638,3.423817953644466
33.4,3.900000095367432,2.9046564040506917,-0.4014257279586958,0.011817112565054206,-1.508748086201568,13.502859652042332,1.1957552599363683,0.0,630.9486702493596,1.7435273347124915,3.4885689296581677
33.61,3.900000095367432,2.9546158240064084,-0.3665191429188092,0.010643708450071813,-1.5098351392655582,14.123111307621002,1.1957552599363683,0.0,602.5095054248814,1.6168588736309764,3.5490517221684375
33.8,3.900000095367432,2.969806786003857,-0.3490658503988659,0.013998428284811735,-1.5096788356250934,14.418658792972565,1.1957552599363683,0.0,586.5277453129529,1.5552321618823175,3.5764862178558485
33.9,3.900000095367432,2.986687965155548,-0.3141592653589793,0.016956282045432234,-1.509685180950828,14.715898096561432,1.1957552599363683,0.0,615.5174585229761,1.4294441629253025,3.6285934091524723
34.1,3.900000095367432,3.01645671314285,-0.33161255787892263,0.016251826093017452,-1.5082377201979704,15.349968492984715,1.1957552599363683,0.0,614.4074405436513,1.4977679097037286,3.6009293290104574
34.21,3.900000095367432,3.0623326474426507,-0.3141592653589793,0.01498421151394599,-1.5072012241290103,15.729740679264069,1.1957552599363683,0.0,591.3129128860527,1.4384530131462343,3.625031540943678
34.31,3.900000095367432,3.0793398352287498,-0.3141592653589793,0.014127854773918277,-1.5072947009969,16.34220272302622,1.1957552599363683,0.0,585.0966195738874,1.4381141502677317,3.625165987188131
34.51,3.7999999523162837,3.1304327573876765,-0.29670597283903605,0.014176767410837744,-1.5078427956734708,17.02722889184946,1.1957552599363683,0.0,627.757064328107,1.3374310492716104,3.556863481502769
34.6,3.7999999523162837,3.160646819874952,-0.2792526803190927,0.012512705433815434,-1.5079330713724826,17.3900905251503,1.1957552599363683,0.0,586.9412439516017,1.2748283631355115,3.57977824482872
34.8,3.7999999523162837,3.1612115476373708,-0.2617993877991494,0.010941779585496407,-1.5080117614465487,17.70537525415415,1.1957552599363683,0.0,577.6991949697767,1.211875051090788,3.6015772236823493
35.0,3.900000095367432,3.177118271185043,-0.2617993877991494,0.005931633470419927,-1.5091741576133892,18.385745584964752,1.1957552599363683,0.0,591.5744573703086,1.2394690768190495,3.6977989603918857
35.11,3.7999999523162837,3.1723570050898227,-0.24434609527920614,0.0021669797540477464,-1.5088724446847364,18.702354013919887,1.1957552599363683,0.0,590.0860346117041,1.1457163134006052,3.6231662626508716
35.2,3.7999999523162837,3.2107908724613683,-0.24434609527920614,-0.001486954456595895,-1.5077514423853415,19.410865366458836,1.1957552599363683,0.0,586.0027635730222,1.1497771703815411,3.6218796357793526
