time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
24.49,3.2999999523162837,2.9108472871053253,-3.7524578917878086,0.03276240659482472,0.5197054921295403,7.611248672008514,1.2209053814503565,0.5,616.9056777807782,-1.4062737375946759,2.985363271067522
24.6,3.400000095367432,2.862085998339293,-3.6477381366681487,0.019539975155958664,0.5176012188791962,8.184600532054901,1.2209053814503565,0.5,626.8859314720321,-1.7685769972551166,2.903814052806864
24.79,3.5,2.9045935928926747,-3.6302848441482056,0.014819114705446643,0.5166305637418956,8.56296128034586,1.2209053814503565,0.5,622.8062910248264,-1.8753550546063977,2.955172316323066
24.89,3.400000095367432,2.891013288450577,-3.6302848441482056,0.010981037747139419,0.5158035051148684,8.852051436901093,1.2209053814503565,0.5,591.3805547066731,-1.8241471787510841,2.8692312069181543
25.1,3.5,2.913400325354172,-3.6302848441482056,0.007859024777813828,0.514785814864291,9.527748763561249,1.2209053814503565,0.5,613.8167681617706,-1.880803411320028,2.9517077307834776
25.2,3.5,2.8870302572392483,-3.6651914291880923,0.00754389566491981,0.5166186807391424,9.817421615123749,1.2209053814503565,0.5,618.7742993410793,-1.7711144850025264,3.018800006793136
25.39,3.5,2.8792959890698837,-3.6302848441482056,0.007091592288382571,0.5192687022245537,10.461353003978786,1.2209053814503565,0.5,634.8963459309745,-1.8675523838185586,2.960109473261693
25.5,3.5,2.91463613607112,-3.6477381366681487,0.003772136448142797,0.5177766339543691,11.097744643688202,1.2209053814503565,0.5,618.6782750626153,-1.8200695343913502,2.9895395782595777
25.69,3.5,2.904204199407463,-3.6651914291880923,-0.0004451690498701629,0.5166409906986014,11.388678252697048,1.2209053814503565,0.5,599.6235475889662,-1.7710471352559947,3.0188395195342093
25.8,3.5,2.9192560686577207,-3.612831551628262,-0.004095340439365834,0.5150162846794473,11.725835502147731,1.2209053814503565,0.5,603.5453312043975,-1.9313586966887628,2.918878823234134
25.99,3.400000095367432,2.9195747219712302,-3.6477381366681487,-0.011080489242688358,0.5153626348525993,12.343139350414333,1.2209053814503565,0.5,639.3192068891403,-1.7750729921843604,2.8998476720193787
26.1,3.2999999523162837,2.942951186210973,-3.6826447217080354,-0.006905757985980673,0.5145773202584788,12.929626166820526,1.2209053814503565,0.5,630.3981981136022,-1.6258443971342773,2.8716945662090447
26.3,3.2000000476837163,2.962827116097184,-3.6826447217080354,-0.005429773354062573,0.5127270856398115,13.245465934276638,1.2209053814503565,0.5,619.8648753985835,-1.5817260293312385,2.7817517993724423
26.4,3.2000000476837163,2.9616265382370304,-3.7000980142279785,-0.005411360315247267,0.5117332113123693,13.541751563549042,1.2209053814503565,0.5,643.5068514868436,-1.5357278306654847,2.8074081169817955
26.59,3.0999999046325684,2.9769055487231824,-3.7524578917878086,-0.0076657743145796195,0.5067298955343988,14.138518035411835,1.2209053814503565,0.5,631.0715635775194,-1.3573219553642024,2.7870551695666577
26.7,3.0999999046325684,2.9920733780515563,-3.735004599267865,-0.004523196861030426,0.5054586646316822,14.43710678815836,1.2209053814503565,0.5,639.6711625741773,-1.4092672488695284,2.7611528805891288
26.79,3.0,2.973759206530004,-3.6826447217080354,0.0013137046381028,0.5037365407178855,14.742811858654022,1.2209053814503565,0.5,619.3856764905831,-1.506254257537765,2.594455262988621
27.0,2.900000095367432,2.9025774216031546,-3.612831551628262,0.009070455142824205,0.49875157040650275,15.32691353559494,1.2209053814503565,0.5,637.9481838583597,-1.639391495288822,2.3921530215071516
27.2,2.900000095367432,2.82911519533198,-3.5779249665883754,0.015560005015245666,0.4994219185559788,15.900404632091522,1.2209053814503565,0.5,625.461785027048,-1.7203131267717537,2.3346355816246582
27.29,3.0,2.81573999570976,-3.595378259108319,0.018574921885218275,0.5009273497270295,16.2073370814324,1.2209053814503565,0.5,654.0710725247189,-1.7335291579218373,2.4484437217618065
27.49,2.900000095367432,2.8339905412759707,-3.543018381548489,0.024933485107289786,0.5063193092178352,16.78466671705246,1.2209053814503565,0.5,627.0149804432513,-1.785021077258937,2.285541578460663
