time,airspeed,vertspd,psi,aoa,theta,diffalt,density,payload,power,airspeed_x,airspeed_y
23.3,2.5,3.0355135122862382,-0.9599310885968813,0.03327600948911961,-2.885024157989961,7.029422909021378,1.1957552599363683,0.5,743.167007889133,-0.8673271812563487,2.3447267560749836
23.4,2.5,2.9777933245842565,-0.8726646259971648,0.03368422148056026,-2.886655237902472,7.240100055932999,1.1957552599363683,0.5,746.2229442573371,-1.0720683047299553,2.258466194122338
23.51,2.200000047683716,3.0293066356867957,-0.8901179185171081,0.029083391924197458,-2.886637045586335,7.842445522546825,1.1957552599363683,0.5,631.9539219921354,-0.9085542003489501,2.003629076160713
23.7,2.0,2.9375391592180753,-0.9075712110370514,0.025728408798241093,-2.8823500123274646,8.495822101831493,1.1957552599363683,0.5,688.2752278828739,-0.7861666928531236,1.8390056908689496
23.9,1.8999999761581419,2.939211905209087,-0.9948376736367679,0.024553504955875726,-2.8786859141637873,8.889223247766495,1.1957552599363683,0.5,706.257745956682,-0.5851309298369913,1.8076564121394967
24.0,1.7999999523162842,2.943802670903041,-0.9948376736367679,0.024031542515925337,-2.87600169733943,9.183094173669872,1.1957552599363683,0.5,698.4738917116994,-0.5497358000970106,1.7139983601014106
24.2,1.7000000476837158,2.993113033703089,-0.9250245035569946,0.02582530044580771,-2.876321836508643,9.886354595422858,1.1957552599363683,0.5,638.4856190249993,-0.6313556899298589,1.5784138097843126
24.3,1.7000000476837158,2.99179200047718,-0.8552113334772214,0.03277892665258745,-2.8808207813160256,10.58935371041298,1.1957552599363683,0.5,646.0564052131742,-0.746800569031768,1.527183378713396
24.41,1.7000000476837158,2.974117723200404,-0.7155849933176751,0.03383059503083354,-2.8813991596959636,10.887431293726024,1.1957552599363683,0.5,698.487130218782,-0.9528900247252338,1.4078354885794644
24.6,1.7000000476837158,2.9663917033559675,-0.8028514559173916,0.03234670237944838,-2.8816509220308815,11.184663921594733,1.1957552599363683,0.5,709.6671192894938,-0.8269370166424974,1.4853199428510486
24.8,1.7999999523162842,3.0538795452452923,-0.8726646259971648,0.025915175792903283,-2.8821568018155106,11.893280178308487,1.1957552599363683,0.5,667.6607149984337,-0.7645664864918218,1.6295514462796736
24.9,1.7999999523162842,3.1032714801841803,-0.9075712110370514,0.02291639098484258,-2.8815975673076752,12.287940174341202,1.1957552599363683,0.5,645.8098191421051,-0.7063044290705068,1.6556370018255846
25.1,1.7999999523162842,3.092478953218267,-0.9424777960769379,0.020731136430859318,-2.879214130068757,12.908238559961319,1.1957552599363683,0.5,630.677202591989,-0.6440889784034202,1.6808180199646432
25.2,1.7999999523162842,3.06968571930522,-0.8901179185171081,0.02182472194932916,-2.8785143150223886,13.30522933602333,1.1957552599363683,0.5,685.1670430180676,-0.7300222565993482,1.6453167881013737
25.4,1.7000000476837158,3.0420873228401653,-0.6283185307179586,0.02432510375820157,-2.878527966944251,13.990990787744579,1.1957552599363683,0.5,645.932811012317,-1.0681721915812565,1.3225007868644658
25.5,1.7000000476837158,2.9944934596892048,-0.5061454830783556,0.02687208955452519,-2.8783278532654424,14.59404960274702,1.1957552599363683,0.5,638.8404301379342,-1.2211458485925029,1.182710014580891
25.7,1.6000000238418581,3.0323141920331342,-0.47123889803846897,0.02467319298322247,-2.877743420852436,14.97402873635292,1.1957552599363683,0.5,681.5521306415468,-1.186834659533546,1.073044065835061
25.8,1.5,3.0588834820871935,-0.4886921905584123,0.022457320592307536,-2.876879821860905,15.278547435998917,1.1957552599363683,0.5,615.8765811067861,-1.0940454547921619,1.026189330897867
25.9,1.399999976158142,3.080636508278355,-0.4886921905584123,0.02137379918748746,-2.8762013140254723,15.637559086084423,1.1957552599363683,0.5,616.0444518696241,-1.020458979763901,0.9584693025141792
26.1,1.5,3.0596528201991715,-0.4886921905584123,0.024379763084213753,-2.875128649451835,16.25292125344282,1.1957552599363683,0.5,635.745216849944,-1.092246743765781,1.0281036186752035
26.2,1.6000000238418581,3.0436886939655383,-0.4363323129985824,0.025284400084805588,-2.8747838936238406,16.90858569741249,1.1957552599363683,0.5,605.0081376197522,-1.220503830599916,1.0345871040105217
26.4,1.7000000476837158,3.0303646833000917,-0.2792526803190927,0.025723724842365212,-2.874565274886563,17.261035114526806,1.1957552599363683,0.5,612.859332500193,-1.4525871146028733,0.8831708988719765
26.5,1.7999999523162842,2.9845781704231946,-0.2792526803190927,0.020135171752212567,-2.8726892777708803,17.86238017678272,1.1957552599363683,0.5,620.7798443756475,-1.5362763398368682,0.938005776099519
26.7,1.7999999523162842,2.9753923671943747,-0.08726646259971647,0.018505015676762358,-2.8714521428118913,18.203683048486766,1.1957552599363683,0.5,618.5119352309958,-1.6862527942540553,0.6297232266710642
26.8,1.8999999761581419,2.9629294283270973,-0.12217304763960307,0.016649905954780313,-2.8695815632275914,18.50057330727583,1.1957552599363683,0.5,641.4119996998779,-1.7542893722720556,0.7297045345441235
27.0,1.8999999761581419,2.9878986318159164,-0.0,0.017648528399301568,-2.8668653886563717,19.136515766382274,1.1957552599363683,0.5,652.2852049010688,-1.82874849924084,0.5154404290752862
27.1,2.0,3.0075198978192077,-6.2482787221397,0.018545283557168796,-2.8661847616295417,19.436146885156745,1.1957552599363683,0.5,648.9441609893474,-1.9424373816651985,0.47637906997437224
27.3,2.0,3.0300752693170767,-5.82939970166106,0.018612194563212243,-2.8713442782986984,20.07583537697792,1.1957552599363683,0.5,618.0715144393798,-1.9664085407427736,-0.36501705562052306
27.4,2.0999999046325684,2.974398652611456,-5.585053606381854,0.017977292330192584,-2.882572125836826,20.708340793848038,1.1957552599363683,0.5,616.3227848597015,-1.9007726874366686,-0.8927837308954396
27.6,2.0999999046325684,2.9496118239534734,-5.113814708343385,0.022279755035389974,-2.886355381908747,21.0047103464604,1.1957552599363683,0.5,676.0824760054819,-1.2820021432705508,-1.663270905206518
27.7,2.0999999046325684,2.9398917415856634,-4.799655442984406,0.025561074078422646,-2.887835481873664,21.33663859963417,1.1957552599363683,0.5,649.565858638096,-0.7023490699941312,-1.9790667960771753
27.9,2.0999999046325684,2.930472387877665,-4.241150082346221,0.017605200116594777,-2.8890323950421237,21.962445408105964,1.1957552599363683,0.5,640.5104750759673,0.45557381255379126,-2.049988317228174
28.0,2.0,2.9190701164939687,-3.9269908169872414,0.008198264419019422,-2.8866760124487327,22.54604449868208,1.1957552599363683,0.5,671.0115024961998,1.011897486777607,-1.7251270898844417
28.2,2.0999999046325684,2.9372371141777287,-3.5779249665883754,0.0058257990809559325,-2.8843754947933715,22.872334629297313,1.1957552599363683,0.5,653.942963938156,1.6148616869320973,-1.3424683726388555
28.3,2.0999999046325684,2.930449923253477,-3.385938748868999,0.007342561123329088,-2.8808381028113415,23.165745884180126,1.1957552599363683,0.5,715.6284745777667,1.837764047574024,-1.0161805473935903
28.5,2.0999999046325684,2.99319406646486,-3.2114058236695664,0.006786158431169117,-2.872232421403093,23.79320445656782,1.1957552599363683,0.5,604.0995760090736,1.98036291656814,-0.6986861370733835
28.6,2.0999999046325684,3.0068712942511,-3.141592653589793,0.004906180729243096,-2.870003051625092,24.0935775339604,1.1957552599363683,0.5,628.6267317320088,2.0230258405049537,-0.56335250785456
28.8,2.200000047683716,2.98718986047692,-3.0543261909900767,0.007153385776569413,-2.869505571860454,24.713191181421337,1.1957552599363683,0.5,610.9872922895811,2.1625323557429064,-0.40429447210342545
28.9,2.200000047683716,2.9613690950745064,-3.01941960595019,0.01077360766757554,-2.8726079049069786,25.33474650979042,1.1957552599363683,0.5,647.8660749202537,2.1763335582196883,-0.32182674403346617
29.1,2.0999999046325684,2.9624214668399103,-2.9845130209103035,0.010823302792976351,-2.8745062854051326,25.630854755640087,1.1957552599363683,0.5,674.7107319018105,2.087306158104889,-0.23054848035544304
29.2,2.0999999046325684,2.9871133724834324,-2.9670597283903604,0.011786143472592263,-2.8761139898850216,25.958218723535538,1.1957552599363683,0.5,669.2141620145046,2.091321205667096,-0.19072287273402558
29.4,2.200000047683716,2.9973270069938387,-2.9670597283903604,0.01600521874281529,-2.8805252065477798,26.57845988869667,1.1957552599363683,0.5,643.0223538902502,2.1917681404748746,-0.190138444843918
29.5,2.200000047683716,3.0364108222668165,-3.01941960595019,0.011749048189695806,-2.8839601417435685,27.179831653833446,1.1957552599363683,0.5,696.0938875643114,2.179846699049458,-0.29710028349285567
29.7,2.0999999046325684,3.0449951343776203,-3.07177948351002,0.010802392331441018,-2.8834298025868565,27.502167850732803,1.1957552599363683,0.5,646.8009933752547,2.062860514119457,-0.39319982037585727
29.8,2.200000047683716,3.0541508806031565,-3.141592653589793,0.012072403828280207,-2.8811964626808946,27.807149082422313,1.1957552599363683,0.5,630.0365173054599,2.125833754566746,-0.5664195068613039
30.0,2.299999952316284,3.0699111389829157,-3.2114058236695664,0.011617710420422462,-2.8739605696850683,28.45062366127968,1.1957552599363683,0.5,653.5282336899982,2.1702881496107516,-0.761478252029596
30.1,2.299999952316284,3.0893203098281803,-3.246312408709453,0.009642156053023253,-2.8705634514336484,28.75853648781782,1.1957552599363683,0.5,647.2620120465509,2.139535944156943,-0.8440294570187515
30.3,2.400000095367432,3.0902961607489208,-3.263765701229396,0.012086343281493123,-2.8674956347812675,29.38351359963417,1.1957552599363683,0.5,611.9908917308568,2.214017099408894,-0.9263523850504782
30.4,2.400000095367432,3.0645358137262964,-3.2812189937493397,0.010096671368114924,-2.870773655505014,30.012068897485733,1.1957552599363683,0.5,633.9375097492521,2.2006638056056946,-0.957642559862888
30.6,2.299999952316284,3.054560118012663,-3.368485456349056,0.008727867931119524,-2.873285174308124,30.31810107827198,1.1957552599363683,0.5,598.8170108826381,2.02370912736645,-1.092978109784743
30.7,2.400000095367432,3.0449480862460967,-3.4033920413889427,0.007173018471592373,-2.875067488240934,30.640742450952587,1.1957552599363683,0.5,633.5391282552881,2.07276693043184,-1.2098089559396767
30.9,2.400000095367432,3.0427175517160387,-3.5779249665883754,0.010303372458303851,-2.8770090743357906,31.273858219385204,1.1957552599363683,0.5,582.4111293499301,1.8342044710792644,-1.547803093431629
31.0,2.400000095367432,2.9791451628879315,-3.6477381366681487,0.011283243489104275,-2.8758770622916563,31.87613597512251,1.1957552599363683,0.5,598.9446161855302,1.7198733506466204,-1.6739283483767309
31.2,2.400000095367432,2.973629100906835,-3.735004599267865,0.013058922420079406,-2.8762533674818247,32.21742358803749,1.1957552599363683,0.5,607.4984597195398,1.5681200516935572,-1.816865421884703
31.3,2.400000095367432,2.98617678237094,-3.8048177693476384,0.01688425123993731,-2.87554710813436,32.85426250100147,1.1957552599363683,0.5,631.2334214574074,1.4362043988603677,-1.9228409665018618
31.5,2.299999952316284,2.9734085598676114,-3.822271061867582,0.017343575347748375,-2.873600290544488,33.15264430642134,1.1957552599363683,0.5,647.4178001232214,1.3403566903334097,-1.8690756333903071
31.6,2.400000095367432,2.9669326383142565,-3.839724354387525,0.0182326801095042,-2.872230981075824,33.44969096779835,1.1957552599363683,0.5,611.2879782892088,1.3616770947512136,-1.9763187868847418
31.8,2.400000095367432,2.985737583766765,-3.8746309394274117,0.018313203548841552,-2.87068550391279,34.069708973169384,1.1957552599363683,0.5,596.551012122407,1.2887475864457592,-2.0246308592417317
31.9,2.400000095367432,2.990899454654772,-3.9095375244672983,0.018906774746209144,-2.8712580425227827,34.3968001902104,1.1957552599363683,0.5,626.115432479688,1.2184879427212578,-2.0676768585072955
32.1,2.400000095367432,2.9794385100377987,-3.8048177693476384,0.018713975961134784,-2.875760972815269,34.99516978859907,1.1957552599363683,0.5,610.0151789990923,1.4366155937823404,-1.9225337691351734
32.2,2.299999952316284,2.9731898828717016,-3.7524578917878086,0.022362329224295912,-2.88308514011298,35.62427058815962,1.1957552599363683,0.5,592.5357852337766,1.48420341135809,-1.7570259003122057
32.4,2.299999952316284,2.962070936921517,-3.5081117965086026,0.023131746717823004,-2.885155073080355,35.951781421899796,1.1957552599363683,0.5,632.4951861756126,1.8679609263711399,-1.3419097429430873
32.5,2.400000095367432,2.9376635286034074,-3.368485456349056,0.021437606808790217,-2.8854085538520176,36.24676814675337,1.1957552599363683,0.5,650.4687912943627,2.125367788750204,-1.1148148816313637
32.61,2.299999952316284,2.9738768918448084,-2.949606435870417,0.014862214784334016,-2.8783795152264937,36.87172999978071,1.1957552599363683,0.5,618.3198525441184,2.2941681532310345,-0.16368343030195043
32.8,2.299999952316284,3.0219495900368814,-2.8099800957108707,0.015414928631580798,-2.8647731089486306,37.508540302515144,1.1957552599363683,0.5,637.3614027957956,2.296548200664998,0.12596087756628738
33.0,2.5,3.0397142082367044,-2.356194490192345,0.019078282913961755,-2.8600321609927817,37.811766773462296,1.1957552599363683,0.5,690.2307557515996,2.189340566575328,1.2069746822314138
33.1,2.5,3.0841252883661023,-2.181661564992912,0.02485012788108141,-2.8596271492459353,38.118308216333446,1.1957552599363683,0.5,737.5893617449328,1.947125837928225,1.5680245442187146
33.3,2.299999952316284,3.182328558593915,-1.9024088846738192,0.02035819970461149,-2.8630530569733064,38.76068034768116,1.1957552599363683,0.5,652.4012510372269,1.317881955856096,1.8849899021172025
33.4,2.299999952316284,3.182618183225288,-1.8151424220741028,0.011668196199866315,-2.8654720972125163,39.07916560769081,1.1957552599363683,0.5,630.1086470321534,1.1437555981542935,1.9954505537210447
33.6,2.299999952316284,3.0939192475666815,-1.6580627893946132,0.012148056448784084,-2.8704468771783525,39.69983211159712,1.1957552599363683,0.5,669.6974606322146,0.8068119448800233,2.1538463887319876
33.7,2.299999952316284,3.02875157645199,-1.6406094968746698,0.020912555238134845,-2.8756268967793166,40.330058246851024,1.1957552599363683,0.5,590.6702839423089,0.7578607865796342,2.171554007806347
33.91,2.5,3.008995708874536,-1.6406094968746698,0.023436635574391167,-2.8777774347751865,40.65622630715376,1.1957552599363683,0.5,617.3934675948514,0.8186837433791099,2.362150911420938
34.0,2.5,2.9943285149705083,-1.6057029118347832,0.022991765433551335,-2.87933829404983,40.956698566675186,1.1957552599363683,0.5,599.9586985985734,0.7320169152173218,2.3904290903174092
34.2,2.5,2.9820576199201017,-1.5882496193148399,0.018653120581852922,-2.8788466890759823,41.5888167917729,1.1957552599363683,0.5,642.3615351464833,0.6913678503315825,2.402500883564434
34.3,2.5,2.990082957444097,-1.6231562043547265,0.01321043368860393,-2.8740497177162156,42.21721568703657,1.1957552599363683,0.5,640.0851903966977,0.7861857654987875,2.3731649631087777
34.5,2.5,2.997539589847135,-1.5533430342749532,0.011399598330613882,-2.8708842130717653,42.516696125268936,1.1957552599363683,0.5,651.8704642683588,0.6263914906772652,2.4202548833557
34.6,2.299999952316284,3.007974883340688,-1.53588974175501,0.013607174126787932,-2.869062357592083,42.81715694069868,1.1957552599363683,0.5,616.165549501602,0.5414056774630969,2.235370142295373
34.8,2.299999952316284,2.991552843030468,-1.4311699866353502,0.018969720924694858,-2.867365434527479,43.44382396340376,1.1957552599363683,0.5,651.5247421217063,0.3086480581451504,2.2791963840042695
34.9,2.400000095367432,2.9892586504248397,-1.4660765716752369,0.019670514831757337,-2.8675406236365775,43.76579967141157,1.1957552599363683,0.5,628.9690540208538,0.4044581240264712,2.3656741287997956
35.1,2.5,2.983794509361398,-1.413716694115407,0.013491618133152009,-2.8701435149317525,44.36422267556196,1.1957552599363683,0.5,629.9110852746163,0.28530084038876313,2.4836673349048715
35.2,2.400000095367432,2.9709985454219137,-1.3962634015954636,0.011167166677970937,-2.8721058061403957,44.98827663064009,1.1957552599363683,0.5,663.0911246368123,0.2275471255699648,2.3891887249458823
35.4,2.400000095367432,2.977469226968258,-1.4486232791552935,0.013054433952946058,-2.87215289200859,45.30002132058149,1.1957552599363683,0.5,647.2849644341513,0.352163974205703,2.3740221130047057
35.5,2.299999952316284,3.0021564709763267,-1.4486232791552935,0.015607678728996183,-2.872186592339222,45.59909358620649,1.1957552599363683,0.5,603.9781597502587,0.33741378291122137,2.2751157596387155
35.7,2.400000095367432,2.988562199315862,-1.4486232791552935,0.020151687042463375,-2.872023679960638,46.213500171899796,1.1957552599363683,0.5,627.488672465086,0.35247072352413245,2.3739765893584663
35.8,2.400000095367432,2.9820824249698874,-1.4311699866353502,0.018133166140186643,-2.871310298409068,46.82944408059126,1.1957552599363683,0.5,585.7274174208725,0.3126830384457436,2.379544026747986
36.0,2.299999952316284,2.9674009146697378,-1.3962634015954636,0.01640710177711081,-2.87085140549856,47.12693706154835,1.1957552599363683,0.5,588.1945819646644,0.22093793453464447,2.2893637128552715
36.1,2.400000095367432,2.969686959156648,-1.3962634015954636,0.01563569602013152,-2.8686877104000117,47.73980250954634,1.1957552599363683,0.5,667.033223812323,0.2357122562133784,2.3883969917152554
36.3,2.400000095367432,2.9946255144320646,-1.413716694115407,0.015063457703231952,-2.8671621414613493,48.038066059351024,1.1957552599363683,0.5,698.7073778668857,0.28099614047225263,2.3834935759937306
36.4,2.400000095367432,3.0056563475369646,-1.3962634015954636,0.014026817541273195,-2.8660777851779224,48.35517802834511,1.1957552599363683,0.5,660.1226595997723,0.24194498388430802,2.3877736665222073
36.6,2.5,3.0277212974964143,-1.3962634015954636,0.014686731786319879,-2.8647193418979735,48.959857136011124,1.1957552599363683,0.5,620.8989235275658,0.2554045885378653,2.486919479226017
36.7,2.5,2.9779032543148007,-1.4486232791552935,0.015849854367852537,-2.8655753754287154,49.27097240090376,1.1957552599363683,0.5,656.196251865993,0.3830952071574424,2.4704732466175376
36.9,2.5999999046325684,2.9763147963467413,-1.5009831567151235,0.015618527287680267,-2.8675171961834116,49.889487415552196,1.1957552599363683,0.5,617.8376681020018,0.527396561746668,2.5459482262503217
37.0,2.5999999046325684,2.971483387363308,-1.5533430342749532,0.01644107334886905,-2.8707755447406136,50.484614521265144,1.1957552599363683,0.5,650.2821318656424,0.6517206478139408,2.516994179830844
37.2,2.5,2.9699217033068748,-1.6929693744344996,0.014633371455162152,-2.872558073474374,50.80685344338417,1.1957552599363683,0.5,587.2158665490133,0.9532627086914118,2.3111231486483605
37.3,2.299999952316284,2.9409371404455213,-1.7627825445142729,0.012260932517501632,-2.8742544691656065,51.1025268137455,1.1957552599363683,0.5,679.1043731699757,1.0196880383220805,2.0616100710749783
37.5,2.299999952316284,2.940019775890111,-1.8151424220741028,0.0143427537641209,-2.875424829286305,51.71946635842323,1.1957552599363683,0.5,585.7375252083765,1.1238390933458378,2.0067350280798197
37.6,2.200000047683716,2.9312190172757076,-1.8151424220741028,0.021420876446926005,-2.8748183966427145,52.33160319924366,1.1957552599363683,0.5,656.0350751951155,1.0761404107415922,1.9188335066329412
37.8,2.200000047683716,2.9318329533697542,-1.8500490071139892,0.02370187581647464,-2.872447315394714,52.624896198511124,1.1957552599363683,0.5,673.2052892667525,1.1469058515550536,1.8773937193559398
